id,journee,date_formatee,equipe,role,adversaire,score_equipe,score_adversaire,classement_avant_match,bonus,resultat,essais_accordes,possession_balle,occupation,possession_prop_camp,possession_camp_adv,possession_22m_adv,melees_obtenues,melees_perdues,melees_gagnees,melees_refaites,touches_obtenues,touches_propre_lancer,touches_lancer_adv,en_avant_commis,penalites_reussies,penalites_concedees,plaquages_reussis,plaquages_offensifs,plaquages_manques,ballons_pied,ballons_passes,carton_jaune,carton_orange,carton_rouge
aa4aae0b,j5,24/09/2017,RC Toulon,Extérieur,Stade Français Paris,19,15,4e,,Victoire,3,50 %,48 %,38 %,52 %,49 %,8,0,6,2,12,7,0,9,0,10,148,15,9,16,140,1,0,0
1f040a1f,j6,30/09/2017,RC Toulon,Domicile,Stade Rochelais,26,20,4e,,Victoire,1,50 %,58 %,63 %,43 %,56 %,9,0,7,2,17,11,2,11,4,7,175,19,22,23,130,0,0,0
1f040a1f,j6,30/09/2017,Stade Rochelais,Extérieur,RC Toulon,20,26,7e,,Défaite,2,50 %,42 %,37 %,57 %,44 %,7,0,7,0,13,7,2,7,2,11,187,21,27,14,193,2,0,0
e00e866f,j6,30/09/2017,Oyonnax Rugby,Domicile,Union Bordeaux-Bègles,9,39,13e,,Défaite,0,50 %,47 %,15 %,54 %,47 %,13,2,8,3,16,10,0,12,3,10,169,13,13,17,102,0,0,1
e00e866f,j6,30/09/2017,Union Bordeaux-Bègles,Extérieur,Oyonnax Rugby,39,9,10e,Bo,Victoire,4,50 %,53 %,85 %,46 %,53 %,9,0,7,2,13,10,3,9,2,11,159,27,14,23,145,0,0,0
1bc25062,j6,30/09/2017,Section Paloise,Domicile,Stade Français Paris,23,25,8e,Bd,Défaite,2,50 %,53 %,89 %,48 %,53 %,8,1,7,0,17,11,0,11,3,4,74,3,4,25,157,1,0,0
1bc25062,j6,30/09/2017,Stade Français Paris,Extérieur,Section Paloise,25,23,12e,,Victoire,3,50 %,47 %,11 %,52 %,47 %,11,0,9,2,13,13,2,9,2,10,165,21,14,33,76,1,0,0
2bd557a4,j6,30/09/2017,Stade Toulousain,Domicile,SU Agen,30,10,3e,,Victoire,2,50 %,66 %,64 %,36 %,64 %,13,2,8,3,13,12,0,11,3,6,105,18,6,17,224,0,0,0
2bd557a4,j6,30/09/2017,SU Agen,Extérieur,Stade Toulousain,10,30,11e,,Défaite,1,50 %,34 %,36 %,64 %,36 %,13,3,6,4,10,6,0,5,1,9,249,29,29,18,62,0,0,0
67092978,j6,30/09/2017,Racing 92,Domicile,LOU Rugby,17,20,2e,Bd,Défaite,2,50 %,52 %,70 %,48 %,52 %,9,1,6,2,11,7,1,3,1,7,118,7,15,21,154,0,0,0
67092978,j6,30/09/2017,LOU Rugby,Extérieur,Racing 92,20,17,5e,,Victoire,2,50 %,48 %,30 %,52 %,48 %,8,1,4,3,13,9,1,8,2,8,167,19,34,24,122,1,0,0
903d65bc,j6,01/10/2017,Montpellier Hérault Rugby,Domicile,CA Brive,54,10,1e,Bo,Victoire,7,50 %,47 %,52 %,51 %,47 %,6,1,5,0,13,12,0,10,0,8,194,20,23,23,137,0,0,0
903d65bc,j6,01/10/2017,CA Brive,Extérieur,Montpellier Hérault Rugby,10,54,14e,,Défaite,1,50 %,53 %,48 %,49 %,53 %,12,1,6,5,12,7,0,8,1,9,129,9,23,18,168,0,0,0
d27b6c85,j6,01/10/2017,Castres Olympique,Domicile,ASM Clermont,29,23,6e,,Victoire,2,50 %,57 %,66 %,43 %,56 %,13,0,7,6,13,10,0,10,5,16,187,21,30,13,98,1,0,0
d27b6c85,j6,01/10/2017,ASM Clermont,Extérieur,Castres Olympique,23,29,9e,,Défaite,2,50 %,43 %,34 %,57 %,44 %,9,1,6,2,11,7,0,8,3,12,120,10,9,10,183,1,0,0
c2509ca9,j7,07/10/2017,Stade Français Paris,Domicile,Montpellier Hérault Rugby,31,20,12e,,Victoire,3,50 %,45 %,33 %,54 %,46 %,11,0,9,2,8,6,0,9,4,7,257,22,17,27,79,1,0,0
c2509ca9,j7,07/10/2017,Montpellier Hérault Rugby,Extérieur,Stade Français Paris,20,31,1e,,Défaite,2,50 %,55 %,67 %,46 %,54 %,7,0,5,2,13,10,0,10,2,10,93,9,15,24,190,1,0,0
f527e1d3,j7,07/10/2017,Union Bordeaux-Bègles,Domicile,RC Toulon,30,27,10e,,Victoire,3,50 %,57 %,51 %,41 %,56 %,18,4,6,8,8,5,0,7,2,9,168,11,16,23,134,0,0,0
f527e1d3,j7,07/10/2017,RC Toulon,Extérieur,Union Bordeaux-Bègles,27,30,4e,Bd,Défaite,2,50 %,43 %,49 %,59 %,44 %,2,0,2,0,10,5,0,10,5,7,147,9,15,24,116,1,0,0
de0940f5,j7,07/10/2017,CA Brive,Domicile,Castres Olympique,27,22,14e,,Victoire,1,50 %,34 %,30 %,66 %,34 %,17,1,11,5,8,8,2,10,5,9,165,10,23,25,111,0,0,0
de0940f5,j7,07/10/2017,Castres Olympique,Extérieur,CA Brive,22,27,6e,Bd,Défaite,3,50 %,66 %,70 %,34 %,66 %,11,2,7,2,13,8,0,10,1,11,132,8,31,13,135,1,0,0
65f5e631,j7,07/10/2017,Oyonnax Rugby,Domicile,Section Paloise,16,19,13e,Bd,Défaite,1,50 %,54 %,32 %,46 %,54 %,5,2,2,1,13,7,1,8,3,12,169,13,20,18,117,0,0,0
65f5e631,j7,07/10/2017,Section Paloise,Extérieur,Oyonnax Rugby,19,16,8e,,Victoire,1,50 %,46 %,68 %,54 %,46 %,8,1,4,3,11,6,1,5,4,12,177,14,28,21,168,1,0,0
4d7a9c74,j7,07/10/2017,SU Agen,Domicile,LOU Rugby,6,25,11e,,Défaite,0,50 %,49 %,54 %,53 %,49 %,12,0,11,1,8,3,1,9,2,9,199,18,18,18,163,1,0,0
4d7a9c74,j7,07/10/2017,LOU Rugby,Extérieur,SU Agen,25,6,5e,Bo,Victoire,3,50 %,51 %,46 %,47 %,51 %,7,0,6,1,16,15,3,10,2,8,230,15,20,22,189,0,0,0
142f7335,j7,08/10/2017,Stade Rochelais,Domicile,Racing 92,16,9,7e,,Victoire,1,50 %,36 %,16 %,64 %,36 %,13,1,7,5,14,7,0,10,3,10,202,22,23,4,136,0,0,0
142f7335,j7,08/10/2017,Racing 92,Extérieur,Stade Rochelais,9,16,2e,,Défaite,0,50 %,64 %,84 %,36 %,64 %,11,0,11,0,7,6,0,10,3,14,144,15,19,9,148,0,0,0
eeda2362,j7,08/10/2017,Stade Toulousain,Domicile,ASM Clermont,28,18,3e,,Victoire,3,50 %,47 %,48 %,51 %,49 %,7,2,3,2,8,4,1,10,3,10,196,19,33,18,105,1,0,0
eeda2362,j7,08/10/2017,ASM Clermont,Extérieur,Stade Toulousain,18,28,9e,,Défaite,2,50 %,53 %,52 %,49 %,51 %,8,1,5,2,16,7,1,10,1,9,128,12,17,21,177,1,0,0
042ac93e,j8,28/10/2017,RC Toulon,Domicile,CA Brive,41,24,4e,Bo,Victoire,5,50 %,56 %,74 %,47 %,51 %,22,2,12,8,15,13,0,12,1,5,120,17,11,8,185,2,0,0
042ac93e,j8,28/10/2017,CA Brive,Extérieur,RC Toulon,24,41,14e,,Défaite,3,50 %,44 %,26 %,53 %,49 %,6,0,4,2,6,3,0,7,1,15,218,11,33,11,89,4,0,0
a757721f,j8,28/10/2017,LOU Rugby,Domicile,Oyonnax Rugby,52,18,5e,Bo,Victoire,7,50 %,34 %,34 %,69 %,38 %,7,0,5,2,12,11,0,4,1,11,193,33,19,21,120,1,0,0
a757721f,j8,28/10/2017,Oyonnax Rugby,Extérieur,LOU Rugby,18,52,13e,,Défaite,2,50 %,66 %,66 %,31 %,62 %,7,1,3,3,15,11,0,7,2,9,110,9,12,8,188,2,0,0
eaa83864,j8,28/10/2017,Racing 92,Domicile,Union Bordeaux-Bègles,29,13,2e,,Victoire,4,50 %,44 %,42 %,60 %,44 %,6,0,6,0,11,7,2,9,1,11,153,12,25,31,188,1,0,2
eaa83864,j8,28/10/2017,Union Bordeaux-Bègles,Extérieur,Racing 92,13,29,10e,,Défaite,2,50 %,56 %,58 %,40 %,56 %,9,0,6,3,19,11,0,13,1,6,212,6,38,22,127,1,0,1
679c4e99,j8,28/10/2017,Section Paloise,Domicile,Montpellier Hérault Rugby,16,22,8e,,Défaite,1,50 %,48 %,59 %,53 %,48 %,13,1,7,5,18,11,0,13,3,4,150,15,13,18,130,0,0,0
679c4e99,j8,28/10/2017,Montpellier Hérault Rugby,Extérieur,Section Paloise,22,16,1e,,Victoire,3,50 %,52 %,41 %,47 %,52 %,10,0,8,2,8,8,4,5,1,14,141,14,14,37,126,1,0,0
7f5773a4,j8,28/10/2017,ASM Clermont,Domicile,Stade Français Paris,33,10,9e,,Victoire,2,50 %,51 %,59 %,50 %,50 %,20,1,14,5,12,8,1,12,4,9,112,8,15,11,150,0,0,0
7f5773a4,j8,28/10/2017,Stade Français Paris,Extérieur,ASM Clermont,10,33,12e,,Défaite,1,50 %,49 %,41 %,50 %,50 %,7,4,1,2,11,10,1,9,1,15,191,35,23,16,109,2,0,0
b7a8fdea,j8,29/10/2017,Castres Olympique,Domicile,SU Agen,43,28,6e,Bo,Victoire,6,50 %,69 %,83 %,28 %,66 %,10,0,8,2,16,12,1,7,1,6,149,2,21,11,181,0,0,0
b7a8fdea,j8,29/10/2017,SU Agen,Extérieur,Castres Olympique,28,43,11e,,Défaite,3,50 %,31 %,17 %,72 %,34 %,3,2,1,0,8,5,2,7,3,13,222,19,22,13,125,2,0,0
41628805,j8,29/10/2017,Stade Rochelais,Domicile,Stade Toulousain,37,21,7e,,Victoire,4,50 %,44 %,55 %,57 %,46 %,9,0,6,3,11,8,1,14,3,10,181,25,22,14,121,0,0,1
41628805,j8,29/10/2017,Stade Toulousain,Extérieur,Stade Rochelais,21,37,3e,,Défaite,2,50 %,56 %,45 %,43 %,54 %,13,0,10,3,9,5,0,4,3,11,147,18,23,20,143,2,0,0
7f43f72c,j9,04/11/2017,Stade Toulousain,Domicile,Union Bordeaux-Bègles,38,37,3e,,Victoire,5,50 %,33 %,29 %,67 %,35 %,5,1,2,2,14,8,0,3,1,15,214,24,22,17,101,1,0,0
7f43f72c,j9,04/11/2017,Union Bordeaux-Bègles,Extérieur,Stade Toulousain,37,38,10e,Bd,Défaite,4,50 %,67 %,71 %,33 %,65 %,6,0,4,2,20,19,0,2,3,6,105,5,13,19,151,0,0,0
a7b2f878,j9,04/11/2017,LOU Rugby,Domicile,Stade Rochelais,15,19,5e,Bd,Défaite,0,50 %,61 %,34 %,42 %,59 %,6,0,5,1,14,6,0,11,5,10,111,9,14,25,143,0,0,0
a7b2f878,j9,04/11/2017,Stade Rochelais,Extérieur,LOU Rugby,19,15,7e,,Victoire,1,50 %,39 %,66 %,58 %,41 %,12,0,8,4,7,6,0,7,4,12,191,28,26,23,57,0,0,0
c8d1edc8,j9,04/11/2017,Oyonnax Rugby,Domicile,Castres Olympique,19,32,13e,,Défaite,1,50 %,54 %,60 %,47 %,53 %,7,1,5,1,13,13,0,11,4,10,120,12,12,12,118,0,0,0
c8d1edc8,j9,04/11/2017,Castres Olympique,Extérieur,Oyonnax Rugby,32,19,6e,,Victoire,2,50 %,46 %,40 %,53 %,47 %,9,1,6,2,10,10,0,6,6,14,223,28,25,18,89,1,0,0
60997310,j9,04/11/2017,Racing 92,Domicile,Section Paloise,23,20,2e,,Victoire,2,50 %,55 %,87 %,44 %,55 %,11,1,9,1,9,8,0,12,3,10,103,5,12,18,121,1,0,0
60997310,j9,04/11/2017,Section Paloise,Extérieur,Racing 92,20,23,8e,Bd,Défaite,1,50 %,45 %,13 %,56 %,45 %,11,2,6,3,12,7,0,7,5,12,185,7,18,19,118,2,0,0
9a0f09bd,j9,04/11/2017,SU Agen,Domicile,RC Toulon,26,24,11e,,Victoire,2,50 %,56 %,49 %,42 %,54 %,7,1,5,1,14,12,0,4,4,6,170,12,15,19,107,0,0,0
9a0f09bd,j9,04/11/2017,RC Toulon,Extérieur,SU Agen,24,26,4e,Bd,Défaite,4,50 %,44 %,51 %,58 %,46 %,1,0,1,0,11,8,1,6,0,11,152,22,17,19,129,0,0,0
1d8cb5b4,j9,05/11/2017,CA Brive,Domicile,Stade Français Paris,20,19,14e,,Victoire,2,50 %,57 %,58 %,43 %,57 %,8,0,8,0,14,11,0,14,2,7,113,7,18,19,151,0,0,0
1d8cb5b4,j9,05/11/2017,Stade Français Paris,Extérieur,CA Brive,19,20,12e,Bd,Défaite,3,50 %,43 %,42 %,57 %,43 %,15,2,9,4,15,9,1,10,0,8,185,20,22,28,134,0,0,0
0d401289,j9,05/11/2017,Montpellier Hérault Rugby,Domicile,ASM Clermont,28,24,1e,,Victoire,4,50 %,53 %,73 %,45 %,52 %,16,1,8,7,13,9,2,1,0,7,149,17,9,25,90,3,0,0
0d401289,j9,05/11/2017,ASM Clermont,Extérieur,Montpellier Hérault Rugby,24,28,9e,Bd,Défaite,3,50 %,47 %,27 %,55 %,48 %,3,0,3,0,13,10,1,10,1,8,130,13,19,20,174,1,0,0
18b04ebf,j10,18/11/2017,ASM Clermont,Domicile,LOU Rugby,39,18,9e,Bo,Victoire,5,50 %,65 %,72 %,36 %,66 %,12,1,9,2,11,9,0,10,2,7,96,10,14,10,167,1,0,1
18b04ebf,j10,18/11/2017,LOU Rugby,Extérieur,ASM Clermont,18,39,5e,,Défaite,2,50 %,35 %,28 %,64 %,34 %,14,2,8,4,8,6,1,9,2,12,183,9,36,17,98,3,0,0
5a85f1d9,j10,18/11/2017,Castres Olympique,Domicile,Stade Rochelais,31,15,6e,,Victoire,4,50 %,64 %,80 %,34 %,62 %,7,0,6,1,13,11,1,13,0,10,206,26,30,20,145,3,0,0
5a85f1d9,j10,18/11/2017,Stade Rochelais,Extérieur,Castres Olympique,15,31,7e,,Défaite,2,50 %,36 %,20 %,66 %,38 %,9,1,6,2,13,11,1,6,1,8,217,16,20,17,161,1,0,0
a6a96b15,j10,18/11/2017,Montpellier Hérault Rugby,Domicile,Stade Toulousain,32,22,1e,Bo,Victoire,4,50 %,48 %,70 %,54 %,49 %,8,0,6,2,13,8,0,5,2,10,242,27,23,18,109,0,0,0
a6a96b15,j10,18/11/2017,Stade Toulousain,Extérieur,Montpellier Hérault Rugby,22,32,3e,,Défaite,1,50 %,52 %,30 %,46 %,51 %,7,0,4,3,6,6,1,6,5,12,114,13,17,19,186,2,0,0
b6c1bde7,j10,18/11/2017,Section Paloise,Domicile,CA Brive,34,15,8e,,Victoire,4,50 %,43 %,35 %,57 %,44 %,6,0,4,2,14,10,1,5,2,14,164,15,14,15,159,3,0,1
b6c1bde7,j10,18/11/2017,CA Brive,Extérieur,Section Paloise,15,34,14e,,Défaite,2,50 %,57 %,65 %,43 %,56 %,12,1,7,4,21,16,1,5,1,13,134,9,25,17,116,2,0,1
a4da92e3,j10,18/11/2017,Union Bordeaux-Bègles,Domicile,SU Agen,33,23,10e,,Victoire,3,50 %,53 %,45 %,45 %,53 %,7,1,3,3,14,11,0,4,3,9,215,9,16,17,116,0,0,1
a4da92e3,j10,18/11/2017,SU Agen,Extérieur,Union Bordeaux-Bègles,23,33,11e,,Défaite,3,50 %,47 %,55 %,55 %,47 %,5,0,4,1,12,10,0,4,2,11,165,8,16,11,179,0,0,0
b2aff134,j10,19/11/2017,Stade Français Paris,Domicile,Oyonnax Rugby,39,35,12e,,Victoire,5,50 %,53 %,42 %,46 %,54 %,6,0,4,2,8,6,1,8,2,8,275,25,32,20,166,0,0,0
b2aff134,j10,19/11/2017,Oyonnax Rugby,Extérieur,Stade Français Paris,35,39,13e,Bd,Défaite,5,50 %,47 %,58 %,54 %,46 %,8,0,7,1,11,8,0,10,2,4,120,10,18,15,236,1,0,0
2185e4b2,j10,19/11/2017,RC Toulon,Domicile,Racing 92,29,40,4e,,Défaite,4,50 %,30 %,22 %,71 %,32 %,8,0,6,2,13,11,1,5,1,11,215,10,29,18,122,0,0,0
2185e4b2,j10,19/11/2017,Racing 92,Extérieur,RC Toulon,40,29,2e,,Victoire,4,50 %,70 %,78 %,29 %,68 %,7,0,6,1,10,6,1,8,4,4,108,5,17,11,175,0,0,0
114d7a65,j11,25/11/2017,Castres Olympique,Domicile,RC Toulon,20,19,6e,,Victoire,1,50 %,65 %,63 %,34 %,62 %,13,1,7,5,6,4,1,12,2,6,114,10,15,17,198,0,0,0
114d7a65,j11,25/11/2017,RC Toulon,Extérieur,Castres Olympique,19,20,4e,Bd,Défaite,3,50 %,35 %,37 %,66 %,38 %,8,1,5,2,11,6,1,8,0,12,243,35,22,17,93,1,0,0
dc7bb4d0,j11,25/11/2017,Oyonnax Rugby,Domicile,ASM Clermont,32,32,13e,,Nul,2,50 %,64 %,60 %,35 %,59 %,5,1,2,2,12,10,0,7,6,7,108,11,15,20,187,1,0,0
dc7bb4d0,j11,25/11/2017,ASM Clermont,Extérieur,Oyonnax Rugby,32,32,9e,,Nul,4,50 %,36 %,40 %,65 %,41 %,12,1,4,7,10,7,0,3,2,11,231,23,37,23,109,0,0,0
cf3b0784,j11,25/11/2017,Stade Rochelais,Domicile,Section Paloise,44,14,7e,Bo,Victoire,6,50 %,52 %,76 %,49 %,51 %,5,0,5,0,13,7,0,10,2,4,170,11,28,16,173,0,0,0
cf3b0784,j11,25/11/2017,Section Paloise,Extérieur,Stade Rochelais,14,44,8e,,Défaite,1,50 %,48 %,24 %,51 %,49 %,5,1,4,0,7,5,2,6,3,10,202,14,27,24,195,0,0,0
d48edd09,j11,25/11/2017,SU Agen,Domicile,Stade Français Paris,29,13,11e,,Victoire,3,50 %,47 %,66 %,52 %,47 %,6,1,5,0,8,4,1,9,4,7,145,13,18,15,207,0,0,0
d48edd09,j11,25/11/2017,Stade Français Paris,Extérieur,SU Agen,13,29,12e,,Défaite,1,50 %,53 %,34 %,48 %,53 %,9,1,7,1,9,6,0,7,2,9,227,20,36,13,136,0,0,0
ff04da8a,j11,25/11/2017,Union Bordeaux-Bègles,Domicile,CA Brive,27,27,10e,,Nul,2,50 %,65 %,65 %,34 %,65 %,11,2,5,4,13,7,0,8,5,10,135,19,19,15,130,1,0,0
ff04da8a,j11,25/11/2017,CA Brive,Extérieur,Union Bordeaux-Bègles,27,27,14e,,Nul,4,50 %,35 %,35 %,66 %,35 %,7,1,5,1,7,7,2,6,1,10,156,2,31,22,125,0,0,0
857015d2,j11,26/11/2017,Racing 92,Domicile,Montpellier Hérault Rugby,26,0,2e,Bo,Victoire,3,50 %,50 %,59 %,49 %,49 %,9,0,7,2,7,7,1,12,3,7,144,11,26,28,190,1,0,0
857015d2,j11,26/11/2017,Montpellier Hérault Rugby,Extérieur,Racing 92,0,26,1e,,Défaite,0,50 %,50 %,41 %,51 %,51 %,9,1,6,2,11,8,0,9,0,7,232,20,36,18,131,0,0,0
8c3d443a,j11,26/11/2017,LOU Rugby,Domicile,Stade Toulousain,9,17,5e,,Défaite,0,50 %,50 %,16 %,50 %,51 %,3,0,2,1,14,10,0,13,3,12,187,17,25,7,143,1,0,0
8c3d443a,j11,26/11/2017,Stade Toulousain,Extérieur,LOU Rugby,17,9,3e,,Victoire,1,50 %,50 %,84 %,50 %,49 %,15,2,10,3,13,8,2,5,1,11,162,15,16,19,142,1,0,0
21ca31ed,j12,02/12/2017,Stade Rochelais,Domicile,Montpellier Hérault Rugby,26,14,7e,,Victoire,2,50 %,55 %,43 %,44 %,54 %,13,0,12,1,10,8,0,10,4,9,162,9,21,9,145,0,0,0
21ca31ed,j12,02/12/2017,Montpellier Hérault Rugby,Extérieur,Stade Rochelais,14,26,1e,,Défaite,1,50 %,45 %,57 %,56 %,46 %,12,1,7,4,10,5,0,8,3,15,175,20,26,21,100,1,0,0
7849b0f9,j12,02/12/2017,CA Brive,Domicile,Oyonnax Rugby,33,30,14e,,Victoire,3,50 %,49 %,56 %,52 %,49 %,8,1,5,2,12,11,1,7,4,11,174,4,26,20,112,0,0,0
7849b0f9,j12,02/12/2017,Oyonnax Rugby,Extérieur,CA Brive,30,33,13e,Bd,Défaite,3,50 %,51 %,44 %,48 %,51 %,7,1,2,4,15,11,0,5,3,17,152,16,13,12,162,0,0,0
aeab64cf,j12,02/12/2017,Section Paloise,Domicile,Union Bordeaux-Bègles,27,17,8e,,Victoire,2,50 %,46 %,23 %,53 %,46 %,6,2,3,1,8,7,1,12,5,8,148,17,30,20,196,0,0,0
aeab64cf,j12,02/12/2017,Union Bordeaux-Bègles,Extérieur,Section Paloise,17,27,10e,,Défaite,1,50 %,54 %,77 %,47 %,54 %,10,0,10,0,10,4,0,4,4,12,177,9,23,20,109,1,0,0
ae52bef8,j12,02/12/2017,Stade Toulousain,Domicile,Castres Olympique,31,41,3e,,Défaite,3,50 %,44 %,34 %,57 %,45 %,7,1,4,2,14,11,0,2,1,12,172,12,14,22,115,1,0,0
ae52bef8,j12,02/12/2017,Castres Olympique,Extérieur,Stade Toulousain,41,31,6e,,Victoire,5,50 %,56 %,66 %,43 %,55 %,0,0,0,0,16,14,2,6,1,8,154,14,34,21,120,1,0,0
60127504,j12,02/12/2017,RC Toulon,Domicile,LOU Rugby,39,11,4e,Bo,Victoire,5,50 %,58 %,85 %,42 %,56 %,12,1,6,5,12,8,2,12,2,11,114,13,12,19,165,1,0,0
60127504,j12,02/12/2017,LOU Rugby,Extérieur,RC Toulon,11,39,5e,,Défaite,1,50 %,42 %,15 %,58 %,44 %,5,1,3,1,14,7,1,7,2,8,198,8,42,18,135,1,0,0
d89d0fe5,j12,03/12/2017,ASM Clermont,Domicile,SU Agen,35,26,9e,,Victoire,5,50 %,48 %,40 %,52 %,48 %,10,1,6,3,16,15,1,11,0,8,189,21,25,10,176,0,0,0
d89d0fe5,j12,03/12/2017,SU Agen,Extérieur,ASM Clermont,26,35,11e,,Défaite,4,50 %,52 %,60 %,48 %,52 %,9,4,2,3,10,8,0,6,0,14,214,17,25,11,148,2,0,0
317ccc20,j12,03/12/2017,Stade Français Paris,Domicile,Racing 92,27,17,12e,,Victoire,3,50 %,57 %,36 %,44 %,56 %,13,3,7,3,7,3,3,9,2,7,204,22,24,26,88,0,0,0
317ccc20,j12,03/12/2017,Racing 92,Extérieur,Stade Français Paris,17,27,2e,,Défaite,2,50 %,43 %,64 %,56 %,44 %,7,0,6,1,12,5,2,10,1,6,102,9,18,22,154,1,0,0
1e7fca26,j13,22/12/2017,Racing 92,Domicile,Stade Toulousain,23,19,2e,,Victoire,2,50 %,49 %,52 %,49 %,49 %,8,0,6,2,10,9,0,13,3,10,137,18,9,17,100,1,0,0
1e7fca26,j13,22/12/2017,Stade Toulousain,Extérieur,Racing 92,19,23,3e,Bd,Défaite,1,50 %,51 %,48 %,51 %,51 %,15,0,13,2,7,4,1,8,4,5,129,15,9,27,116,1,0,0
b3a24f2f,j13,23/12/2017,SU Agen,Domicile,CA Brive,27,13,11e,,Victoire,3,50 %,68 %,78 %,31 %,67 %,11,0,7,4,22,16,0,7,2,6,115,30,9,13,139,1,0,0
b3a24f2f,j13,23/12/2017,CA Brive,Extérieur,SU Agen,13,27,14e,,Défaite,0,50 %,32 %,22 %,69 %,33 %,7,2,4,1,4,4,2,8,2,16,173,29,24,19,82,1,0,0
3c9019d0,j13,23/12/2017,Union Bordeaux-Bègles,Domicile,Stade Rochelais,29,19,10e,,Victoire,2,50 %,53 %,65 %,47 %,53 %,8,0,6,2,8,5,0,9,5,12,225,22,23,15,111,0,0,1
3c9019d0,j13,23/12/2017,Stade Rochelais,Extérieur,Union Bordeaux-Bègles,19,29,7e,,Défaite,2,50 %,47 %,35 %,53 %,47 %,7,1,4,2,12,8,0,7,3,12,183,14,27,6,195,1,0,0
3a4221c8,j13,23/12/2017,Montpellier Hérault Rugby,Domicile,LOU Rugby,38,17,1e,Bo,Victoire,6,50 %,47 %,39 %,54 %,47 %,6,0,5,1,14,6,0,11,0,6,148,16,31,18,160,1,0,0
3a4221c8,j13,23/12/2017,LOU Rugby,Extérieur,Montpellier Hérault Rugby,17,38,5e,,Défaite,2,50 %,53 %,61 %,46 %,53 %,8,0,5,3,6,6,3,9,1,10,216,19,26,21,155,1,0,0
82c3ae47,j13,23/12/2017,Castres Olympique,Domicile,Stade Français Paris,28,6,6e,Bo,Victoire,2,50 %,48 %,58 %,52 %,51 %,11,2,6,3,12,7,2,10,3,15,209,14,17,19,88,1,0,0
82c3ae47,j13,23/12/2017,Stade Français Paris,Extérieur,Castres Olympique,6,28,12e,,Défaite,0,50 %,52 %,42 %,48 %,49 %,14,1,10,3,9,6,0,14,2,12,106,9,14,16,178,2,0,0
a185b617,j13,23/12/2017,RC Toulon,Domicile,Oyonnax Rugby,49,25,4e,Bo,Victoire,6,50 %,47 %,63 %,59 %,47 %,7,0,4,3,8,7,2,3,3,6,183,14,17,24,187,0,0,0
a185b617,j13,23/12/2017,Oyonnax Rugby,Extérieur,RC Toulon,25,49,13e,,Défaite,3,50 %,53 %,37 %,41 %,53 %,2,0,1,1,17,9,1,5,2,15,233,14,23,15,182,1,0,0
c65617ec,j13,23/12/2017,Section Paloise,Domicile,ASM Clermont,22,21,8e,,Victoire,1,50 %,54 %,40 %,45 %,54 %,5,2,2,1,4,2,0,13,4,13,190,11,22,20,208,0,0,0
c65617ec,j13,23/12/2017,ASM Clermont,Extérieur,Section Paloise,21,22,9e,Bd,Défaite,2,50 %,46 %,60 %,55 %,46 %,17,0,10,7,10,10,2,6,3,8,183,11,18,14,163,1,0,0
ae2d706f,j14,30/12/2017,Stade Rochelais,Domicile,SU Agen,47,6,7e,Bo,Victoire,7,50 %,45 %,38 %,57 %,47 %,13,0,10,3,11,7,2,8,0,11,159,16,13,10,158,0,0,0
ae2d706f,j14,30/12/2017,SU Agen,Extérieur,Stade Rochelais,6,47,11e,,Défaite,0,50 %,55 %,62 %,43 %,53 %,14,2,10,2,11,5,0,12,2,10,179,13,38,7,123,1,0,0
14705adb,j14,30/12/2017,Stade Français Paris,Domicile,Union Bordeaux-Bègles,22,12,12e,Bo,Victoire,3,50 %,53 %,37 %,46 %,53 %,12,2,7,3,18,12,0,4,1,7,194,32,22,29,122,0,0,0
14705adb,j14,30/12/2017,Union Bordeaux-Bègles,Extérieur,Stade Français Paris,12,22,10e,,Défaite,0,50 %,47 %,63 %,54 %,47 %,6,0,5,1,11,5,1,9,4,8,167,18,20,27,122,0,0,0
ce41c12d,j14,30/12/2017,CA Brive,Domicile,Montpellier Hérault Rugby,29,10,14e,Bo,Victoire,4,50 %,42 %,32 %,58 %,44 %,7,3,3,1,16,6,0,5,1,10,206,29,14,24,105,0,0,0
ce41c12d,j14,30/12/2017,Montpellier Hérault Rugby,Extérieur,CA Brive,10,29,1e,,Défaite,1,50 %,58 %,68 %,42 %,56 %,5,2,3,0,15,12,4,10,1,10,162,18,19,23,93,1,0,0
819eca07,j14,30/12/2017,Oyonnax Rugby,Domicile,Racing 92,12,16,13e,Bd,Défaite,0,50 %,34 %,9 %,63 %,26 %,8,0,7,1,13,7,2,5,4,6,133,5,14,38,101,0,0,0
819eca07,j14,30/12/2017,Racing 92,Extérieur,Oyonnax Rugby,16,12,2e,,Victoire,1,50 %,66 %,91 %,37 %,74 %,13,0,7,6,23,16,2,10,3,7,111,17,10,37,96,0,0,0
fa72c635,j14,30/12/2017,Stade Toulousain,Domicile,RC Toulon,18,13,3e,,Victoire,0,50 %,57 %,69 %,42 %,56 %,7,0,7,0,13,13,1,6,4,11,161,27,14,29,133,0,0,0
fa72c635,j14,30/12/2017,RC Toulon,Extérieur,Stade Toulousain,13,18,4e,Bd,Défaite,1,50 %,43 %,31 %,58 %,44 %,8,1,5,2,17,14,0,9,2,6,172,15,23,20,130,0,0,0
